"Code","Name","ROE","GrossMargin","OperatingProfitMargin","NetProfitMargin","AssetTurnoverRatio","FinancialLeverage","QoQ","R.DExpenseRatio","CapitalExpendituresRatio","InventoryTurnover","AccountsPayableTurnoverRatio","AccountsReceivableTurnoverRatio","SeasonReturn...","TwoMonthReturn...","MonthReturn...","WeekReturn..."
1410,"南染",0.00630124737336254,0.269186566211212,-0.0649433569877958,0.128555010307022,0.0411732231715332,1.19048151294318,-0.599864992772711,0.0155426236386522,-0.0744841928598792,1.21426406401552,4.38688129653964,2.16608053107836,5.60748663101605,4.29866310160428,13.5901069518717,-0.267379679144389
1418,"東華",-0.019928033567015,0.0285261489698891,-4.57897517168516,-6.07791864764923,0.000888461893174778,3.69037719590718,0.0297136247840473,0,17.7218700475436,0.730196545562835,183.9,Inf,-31.8840579710145,-31.8840579710145,-31.6425120772947,0.24154589371981
1432,"大魯閣",0.0531539947374493,0.457249638110278,0.127393078036584,0.112767469403869,0.0758239909542049,6.21649279903929,-0.456843531899574,0,-0.149009080142124,0.70068771491091,0.725282068596832,6.75214586554353,6.2874251497006,-26.0479041916168,-27.8443113772455,13.4730538922156
1436,"華友聯",0.00758236344878084,0.580393806969694,0.27853934520973,0.111663134841372,0.0136641924300454,4.96947845691021,-0.118066441638606,0,-0.0294239914019488,0.00806795843289248,0.16665055913277,26.1610079575597,-33.2973684210526,-33.1756578947369,-31.2281578947368,1.8421052631579
1438,"三地開發",-0.0121048664024441,0.208178844056707,-0.0617230098146129,-0.829443838604144,0.00291557857966493,5.00550920490794,-0.638961268383165,0,-0.0495819701926572,0.00570947642557367,0.511602235896472,Inf,4.38013468013469,3.4030303030303,2.26329966329966,1.85185185185185
1439,"雋揚",0.0105065879719937,0.371144656820156,-0.0361913553431798,0.846573631624674,0.00705864045280167,1.75823087941499,0.599949031600408,0,-0.14748045178106,0.0109848989652037,0.463406826457525,0.735154986926409,-1.53815789473684,-9.54473684210527,-5.43333333333334,1.09649122807018
1442,"名軒",-0.0038121143199119,0.0918711923411662,-0.0698644784284471,-0.105428322765137,0.0128323536518169,2.81774896258845,-0.91459049255441,0,-0.00526171826432923,0.012853236650272,0.682705968564464,20.875726744186,-15.2581867388363,-10.8795669824087,-4.69769959404602,2.30040595399187
1442,"名軒",-0.0038121143199119,0.0918711923411662,-0.0698644784284471,-0.105428322765137,0.0128323536518169,2.81774896258845,-0.91459049255441,0,-0.00526171826432923,0.012853236650272,0.682705968564464,20.875726744186,-15.2581867388363,-10.8795669824087,-4.69769959404602,2.30040595399187
1442,"名軒",0.00656308753474745,0.442537204455242,0.302713502462596,0.124636584491617,0.0155708089965157,3.38182772393299,-0.640812663061254,0,-0.00338192148897474,0.00964176100363219,0.0983041066755937,33.5831475702185,-15.2581867388363,-10.8795669824087,-4.69769959404602,2.30040595399187
1442,"名軒",0.00656308753474745,0.442537204455242,0.302713502462596,0.124636584491617,0.0155708089965157,3.38182772393299,-0.640812663061254,0,-0.00338192148897474,0.00964176100363219,0.0983041066755937,33.5831475702185,-15.2581867388363,-10.8795669824087,-4.69769959404602,2.30040595399187
1443,"立益物流",0.0682454835828294,0.434162841266006,0.322823548361118,0.45703918463039,0.0323360684910182,4.61778026305153,3.544851975774,0,0.760726781383945,2.69683335110353,1.48109804656392,1.23339513939474,3.69068541300528,-12.1265377855887,-27.5922671353251,1.05448154657294
1446,"宏和",-0.00476868862146538,0.0577706076668971,-0.507067680725205,-0.253553046016747,0.00530334635981109,3.54633812971469,-0.134979512175184,0,-0.109356994699239,0.00631132021343737,0.254907462252289,3.09817922170653,-18.5935149156939,-18.9805447470817,-22.7219195849546,0.518806744487686
1449,"佳和",0.0195118878212167,0.163144616689311,0.0243764748388262,0.0415758711663599,0.131186469799435,3.57741140286476,0.00627953718289964,0.0222751627419175,0.00662760107938444,0.441872480798593,1.85349067246084,6.37875405113432,-32.0882629107981,-29.1258215962441,-26.8469483568075,7.98122065727699
1453,"大將",-0.00070794704699834,-1.21176470588235,-49.9647058823529,-5.79411764705882,7.97537579267025e-05,1.53201250299171,0.610828800931624,0,-4.60588235294118,0.000279398727992706,0.0121098908177397,Inf,16.5534050179212,2.63655913978495,14.1175627240143,2.50896057347671
1455,"集盛",-0.0176374299868096,-0.0472500294796466,-0.098105147016426,-0.057359859993756,0.197017862185122,1.56070786118788,-0.43508141640546,0.00934413890082216,0.00170696244318999,1.2263870656124,3.5395217118789,1.55671490318329,2.33838862559241,-0.00947867298579357,-2.35639810426542,3.31753554502369
1457,"宜進",0.0103644992291994,0.0744557563840423,0.160765301397092,0.102559078959555,0.0432781945892313,2.33509780893913,-0.164967664145566,0,-0.0563705059975445,1.11910921850593,2.6605989029556,1.54466853503932,2.25542857142857,0.632000000000009,1.71428571428572,0.857142857142849
1460,"宏遠",-0.0681922137827513,-0.0516943435494465,-0.213044734072439,-0.219876908102462,0.149206467278398,2.07858371504223,-0.425551270641748,0.0289880231702395,-0.0432072937191875,0.365433246576037,4.07000891930896,2.17364390754157,-0.829875518672206,-1.38312586445367,-0.829875518672206,3.45781466113416
1467,"南緯",0.00710779883210073,0.186958641388524,0.0109123802593488,0.0156070910338143,0.162266826189908,2.80661875083506,-0.308827382779454,0.0149175171890123,0.00475151612768693,1.19849868088701,2.01236562967182,1.50888210180268,5.93607305936073,8.675799086758,11.4155251141553,1.36986301369863
1470,"大統新創",0.0110565758919147,0.191086347147411,0.0306007474991756,0.0748461031109157,0.128526822927705,1.14936425196083,0.9095877385615,0,-0.0467805320435308,0.990160542936195,4.48051602100616,2.63466377047697,-4.00051813471504,-7.04041450777203,-4.00051813471504,0.777202072538853
1474,"弘裕",-0.0125023611694654,0.0752681054798733,-0.0282881101407786,-0.0345913640870348,0.193650076466012,1.86640839584514,-0.10654328892826,0.0153933983377943,0.0127444045003937,0.782137904410007,2.144074841416,1.30215349365875,3.48053097345133,3.48053097345133,3.90796460176991,4.42477876106195
1475,"業旺",0.0640202305146339,0.214000550660793,0.145835627753304,0.267748485682819,0.190979605223808,1.25199680051087,0.0499194413160973,0,-5.1624449339207e-05,4.12372250911849,0.777540591241348,0.67098037585616,43.148310139165,30.9403578528827,29.3652087475149,-0.198807157057643
1506,"正道",0.0124841207892776,0.172395264590158,0.0564643890939975,0.119816962196454,0.0916783172111409,1.13650938015724,0.411412636876828,0.00894042604822076,-0.0102646768238781,0.624217228170634,1.85356139070482,1.29543556166303,25.4716981132075,11.3207547169811,11.6352201257862,0.628930817610061
1527,"鑽全",0.033308182420749,0.25185125965603,0.139787770765016,0.22296918207658,0.131678045431594,1.13446923328246,0.0297168998128263,0.0516682394224441,-0.00509658528785714,1.08687671880639,3.35026402935648,1.33211558064173,1.32873274780426,-1.74178168130489,-2.68657465495608,1.38017565872019
1530,"亞崴",0.0393017979608135,0.188282266114153,0.0466834034058256,0.202147545446296,0.112867610911435,1.72256101505338,0.4819821847445,0.0199767097183993,0.00450228365748162,0.349115574398555,1.01924070247934,1.00793580624804,-0.326490066225158,-1.90132450331125,-2.84602649006623,1.158940397351
1532,"勤美",0.0316375958398529,0.237692615009285,0.120488399377003,0.0995744838595839,0.10303357139894,3.08373220262788,-0.161430222444627,0.000633860675808526,-0.0155840905007701,0.187432838925549,1.26076441824263,1.41272528069671,-15.9975138121547,-21.3395027624309,-20.6718232044199,3.72928176795579
1536,"和大",0.0124392303168892,0.156500423464741,0.0360184726505697,0.0710538679109605,0.0689940441466626,2.53743065583979,-0.0805319234158456,0.0159823582991099,-0.00298183096565941,0.386009138083343,1.13959704071649,0.566563081804759,13.2127591706539,5.72759170653908,20.3861244019139,1.27591706539075
1558,"伸興",0.0232308289034069,0.272359500957249,0.0858104114871714,0.0945230477813011,0.176400184509152,1.39324648057614,-0.125694797731427,0.0377140366740105,-0.0669418373040636,1.22563369203818,1.88122324099355,1.17261925502631,12.2253658536585,10.8341463414634,9.44292682926829,0.48780487804878
1568,"倉佑",0.00563638350915679,0.329716351938066,0.160505047863158,0.033549981691688,0.111609631928166,1.50524284727993,-0.210891232706734,0.0432533870377151,-0.0430997279907935,0.523573726952347,1.24742782391774,1.10803516766951,-31.8026666666667,-35.2053333333333,-29.9594074074074,0.14814814814814
1569,"濱川",0.0148951322594808,0.129990895619144,-0.000709711578539879,0.0523926906876214,0.146484378223018,1.94080699653993,-0.225168605868148,0.0506291649470072,-0.0447108053331804,1.02104902585305,1.25617423603903,0.558506756169323,-0.959909909909913,-6.33603603603604,-3.8545045045045,2.02702702702702
1580,"新麥",0.0757240374925802,0.457001387231432,0.240671146698532,0.17433431165195,0.328470304047635,1.32237545036651,-0.0371766231207518,0.03711916683484,0.0107943449264354,0.867892804577762,2.48959073274684,2.32310662551866,-41.0682352941176,-44.743660130719,-45.1797385620915,0.980392156862745
1586,"和勤",-0.00713402674510371,0.125508560845156,-0.00394762376541003,-0.0178196315551152,0.14271145001375,2.80528632199622,0.888675894086063,0.0468284528515156,-0.0563766295225741,0.87839413711972,2.02672910691248,0.889198688548412,6.43746031746032,7.06539682539683,5.96666666666667,-0.952380952380955
1587,"吉茂",0.010961209959087,0.231912918098011,0.0322405982468911,0.0308448492651261,0.145211156742855,2.44723603765907,-0.524148878600204,0.0222998975247515,0.00794133041349064,0.497243178050323,1.36573920547134,1.23210976531807,-3.28506787330318,-5.23212669683259,-5.66515837104073,2.03619909502262
1590,"亞德客-KY",0.0462802219494098,0.463742310443254,0.293325206938813,0.254482451350705,0.129023602519224,1.40951087074125,1.03304297921804,0.0322791495842715,0.00362594082627452,0.616460385111253,3.56105749350546,0.623352835111805,-4.92545454545455,-11.9211818181818,-15.8677272727273,1.81818181818182
1595,"川寶",0.0097149663755991,0.235107045187023,0.00160781664399989,0.0763934165071142,0.0750697725510067,1.69402676821204,0.105503222607833,0.0481548460183675,0.0325959011001006,0.163912403037066,1.70133534564782,0.839391620669247,-3.26127320954908,-3.76525198938992,-4.26896551724138,1.45888594164455
1598,"岱宇",-0.000218280552255992,0.357440543560559,-0.0610671026615422,-0.000634658350260558,0.144644240217429,2.37779221508709,-0.413814611268307,0.0164813027968799,0.00715176500468638,0.369206221063018,0.98431221055633,1.88942183882097,44.6339181286549,15.6230994152047,19.9678362573099,9.64912280701754
1603,"華電",0.0271330265856505,0.159431408957208,0.135326934018415,0.141592131558319,0.114637705559424,1.67159720147014,0.0112834451287933,0,-0.00517059980457182,0.573565096787579,1.5799360229979,0.671750885406145,-25.5386167146974,-25.2544668587896,-23.2648414985591,2.73775216138327
1612,"宏泰",0.0188421517264037,0.114172198703597,0.0794156898018244,0.0835469970571845,0.203595283139402,1.10772495560153,-0.642273660174249,0,-0.0104837802958458,0.780093879332287,4.83730412962815,1.77051336977077,-24.6681912681913,-30.5534303534304,-33.4960498960499,3.32640332640333
1615,"大山",0.0650580480037666,0.179405470865882,0.144067567501995,0.125669370374196,0.30255472921674,1.71106947494288,-0.163244819426851,0.00154514077833781,0.00770144192343339,1.35091409138631,3.06665785874161,1.09151694681209,-28.5173684210526,-34.3878947368421,-33.3521052631579,1.05263157894736
1617,"榮星",0.00781929768777651,0.0908815802688402,0.00513523942426117,0.0221954403936929,0.226751738171698,1.5536505962005,0.168002383435126,0.00693376254737476,-0.0358052784869676,2.04536643377434,8.19945651526167,1.04757567157877,-10.0154320987654,-9.10617283950617,-9.40925925925925,0.925925925925939
1618,"合機",0.0184223779092888,0.0965626455122599,0.0774948609328684,0.0622139441914345,0.242461416665591,1.2212801921604,-0.602693602693603,0.00117971402936934,0.0269602275953709,1.0737463101958,2.3462927425465,2.62664839518602,-44.1065891472868,-44.2953488372093,-44.2953488372093,5.81395348837209
1711,"永光",0.00534748439480714,0.194087414152938,0.00573561495693821,0.0223899087952697,0.160401900932624,1.48897597565693,0.482479456576501,0.0442518995149239,0.0136664610700267,0.47682773453251,4.1403243656359,1.16000389955508,-4.22325581395349,-5.23927648578811,-6.50956072351422,3.61757105943152
1733,"五鼎",0.021236918546703,0.332831504202516,0.0909571360344832,0.0916868489251887,0.182679562427508,1.26792770463276,0.0728710409529179,0.101253118249853,-0.0288442656930697,0.367521721362924,1.96768911768912,1.19972602022564,-8.35259259259259,-11.8774074074074,-9.05740740740741,4.62962962962963
1734,"杏輝",0.0198450194980208,0.383629987705376,0.0774868671062926,0.0906085838828658,0.116155150279052,1.88557458574356,0.484801530625994,0.0754065608583883,0.0662303006594389,0.540002007383254,1.58730724118329,1.10294752154243,-5.03694656488549,-5.62961832061068,2.22229007633588,0.916030534351136
1762,"中化生",0.00408371417686588,0.299781162258453,-0.0251545430951089,0.0398656300875351,0.0673260060458858,1.52150664491022,1.09067465125134,0.188899440813534,0.0100718448434514,0.214631178514734,2.86271176222343,1.30808700415885,20.5416513761468,11.6994495412844,16.2108256880734,4.77064220183486
1776,"展宇",0.00787583712966798,0.145767163644962,0.00571642201189936,0.024913886208373,0.180552727029371,1.75085909958686,0.393093010456797,0.0178841889327002,-0.0292659078854032,0.910496255351323,1.91724696820832,1.02232762647694,2.63392857142857,2.02083333333334,2.02083333333334,1.78571428571429
1784,"訊聯",0.00920793648741784,0.563086858517832,0.0429487090841204,0.0467896505469279,0.142127400302679,1.38463307386828,0.18745196674352,0.125527221937964,-0.00227137582454054,2.45189453466038,2.01203610832497,0.969219737432901,-24.3517421602787,-26.0749128919861,-23.9209059233449,1.74216027874564
1788,"杏昌",0.0300931431484319,0.257423449486413,0.103771859966194,0.0888111916525809,0.215996191069638,1.56875007959555,0.133302440531356,0,-0.0220499203614614,1.2035641256137,1.0941452747756,0.754666415225672,3.44194756554307,-0.0322097378277201,0.671161048689129,2.24719101123596
1799,"易威",-0.0548168769975648,0.689684519442406,-0.57046221570066,-0.532780630961115,0.0581449417313456,1.76951366987284,-6.93746619063075,1.10208363903155,-0.086940572267058,0.475310723035084,5.67731543624161,2.06834805305169,-54.4412607449857,-54.4412607449857,-53.7249283667622,21.7765042979943
1903,"士紙",0.0402887593957867,0.533497219504045,-0.407408291367336,3.90901930833671,0.00502114503773798,2.05264248006213,-0.0880529902113383,0.0253228000668274,1.83345664574334,1.18770128212919,4.31860362350862,0.798349910445486,-10.4735883424408,-9.19854280510018,-8.7431693989071,2.55009107468124
1904,"正隆",0.00505506368992684,0.187070103223159,0.048038049226676,0.0143224928955946,0.146664881188591,2.40647792113979,-0.549752894903529,0.00295602526299155,0.0278889126345267,0.9449896086918,1.36248027322436,1.5144712278062,-4.50103448275862,-5.16896551724138,-7.17241379310344,2.93103448275863
1909,"榮成",-0.00417697228767166,0.107217685036859,0.0112308339676701,-0.00799835982217653,0.154468221723219,3.380815798907,-0.230252376270075,0.0308337097805059,0.0676591404453839,2.93968757713201,2.50378775733377,1.17755397766239,30.58,22.1321428571429,6.99785714285714,5.71428571428572
2017,"官田鋼",-0.00878880862531415,-0.0208864887193654,-0.140385221970157,-0.0653860357877698,0.0759747714735078,1.76919456943664,-0.137238881546199,0.000866575444260229,-0.0153413038817416,0.808462333035243,23.2055011226781,2.59782868607221,28.1088122605364,-2.88505747126437,-9.42835249042147,8.04597701149424
2025,"千興",-0.0222364495604193,-0.186360172720345,-0.218683551652818,-0.146696179106644,0.147988920833794,1.02427704587657,0.216279964655246,0,-0.0214449000326572,0.584534766471434,34.0749348619072,Inf,-24.3869209809264,-30.5177111716621,-33.7874659400545,4.49591280653951
2027,"大成鋼",0.0237383834330418,0.184915047369203,0.0764232291272677,0.0763249232067606,0.165219177096116,1.88245372787609,-0.968157344316657,0,0.051177483945879,0.314195612567379,8.04542187326087,2.39448492264503,-6.99068493150685,-6.77342465753424,-7.75150684931508,5.47945205479452
2034,"允強",-0.0185484732373689,0.10087285971346,0.0519019332350102,-0.0404360905287664,0.212900657611564,2.15457692668194,0.787846687211094,0,0.0349748774362149,0.728607929587397,17.7957922297873,3.90557728061954,13.0045977011494,5.0103448275862,0.286973180076626,3.44827586206896
2038,"海光",-0.0101039328027115,0.0240389993958786,0.000674509058092617,-0.0186541143654114,0.221832382983858,2.44169194038533,-0.228100302064799,0.000214891966676362,0.0108289702339665,0.80647228896728,4.13870851049951,2.33854727044996,27.2266666666667,20.3269565217391,7.08,4.63768115942029
2061,"風青",-0.0110212905493366,0.0127333217535374,-0.0500603485518574,-0.0249989979022754,0.209446935613414,2.10492119374734,0.288127547886301,0,-0.00264999176052982,1.36828265619792,11.1830289577237,0.706314802697806,78.8590604026845,68.4563758389262,82.5503355704698,0
2066,"世德",0.0490996664367817,0.33078623712625,0.131356125935988,0.131148169615664,0.193200083773691,1.93780020551602,-0.017912882848263,0.00268130915140548,-0.0199534826784184,0.381989109717742,1.48279772292047,1.67735878463126,2.23491864831038,-11.7600750938673,-4.76257822277848,11.514392991239
2101,"南港",-0.0034638831821595,0.221636149316831,0.0842476259560875,-0.0170924550079245,0.0532800289141013,3.80359563190673,-1.98981180133013,0.00921376501546175,-0.0581662010197007,0.0779380973543266,4.64592101072001,1.53042072975059,-5.62248995983936,-10.1740294511379,-8.16599732262384,2.00803212851406
2221,"大甲",0.040869366928741,0.196869304220348,0.116675042671305,0.0971284585758322,0.251237162169632,1.67481767189126,0.821922152049256,0.010150791242945,-0.00990993286072596,0.658074714497709,1.88388137701748,1.45135744705167,1.87040229885058,0.435632183908052,-0.868678160919527,3.73563218390806
2233,"宇隆",0.0437369494540329,0.363271113527655,0.20827349231268,0.170948294015601,0.185298461133171,1.38073999535347,-0.659412624049166,0.0612957748989713,-0.0923559108072605,0.807095121344963,1.84710236271373,1.12228905116791,-26.3488560885609,-30.3979335793358,-28.0941697416974,5.90405904059041
2243,"宏旭-KY",0.0415485515876344,0.15630531018668,0.086599657460054,0.0658122243432267,0.130010033352394,4.85593035543553,0.242398648648649,0.00523415752749925,-0.0453395355681544,0.211478099787245,0.451088251170862,0.76353705827735,-6.26702997275205,-15.241416893733,-33.2523160762943,2.45231607629427
2247,"汎德永業",0.0358476305944136,0.114430728696654,0.0418245045759241,0.0338462022849124,0.620078029914658,1.70806410390348,-0.0971181233811494,0,0.0241581931697209,2.86976068454006,23.8948856699028,29.5228577522817,-30.4378640776699,-33.0715210355987,-33.3815533980583,1.94174757281553
2250,"IKKA-KY",0.0396637799471254,0.208886224286729,0.0790822572762952,0.0662290225556334,0.285483048819217,2.09780650751993,-0.0897610628746796,0.0106525868192879,-0.0359680986664114,1.71056914465987,1.4776812685268,1.00043749955897,-16.8652593486128,-17.3271411338963,-14.4405307599518,-1.20627261761158
2327,"國巨",0.0348858227642367,0.332377592295474,0.196788527603365,0.176676025141769,0.0871419657561882,2.26591699912915,-3.81615750169722,0.0264574427253476,0.0694640008366232,0.731113675527414,1.23118512998741,1.29107088139885,2.11776556776557,-3.98424908424909,-12.8679487179487,0.732600732600733
2354,"鴻準",0.0109482503588609,0.0691514191657885,0.0226903583748374,0.0510903712669847,0.158679520852085,1.35046950248315,0.53744546776539,0.019884525752512,-0.0118992729366073,5.30428775968364,1.28191268055414,1.33986721512472,2.7151051625239,-0.813957934990438,-1.9282982791587,2.29445506692161
2357,"華碩",0.0401011900273002,0.182989405855926,0.0669782343559204,0.0744007082374933,0.277685380502558,1.94100732932349,0.910198467282374,0.0380219162158529,-0.000682130487742291,0.869503145623464,1.70518513380895,1.30344722312117,-32.8070707070707,-35.2111111111111,-34.369696969697,-1.76767676767677
2359,"所羅門",0.0208641879769405,0.232603511381105,0.0188192516276569,0.117219280412746,0.118399761050978,1.50332060454198,4.14006311463379,0.0324202063331194,-0.0110352837230315,0.581466537013308,1.77308574292134,1.14796359167882,-32.3493261455526,-30.0210242587601,-29.3741239892183,1.07816711590296
2368,"金像電",0.0848574819148857,0.293057870843669,0.200863360932457,0.155945114149869,0.270146687643058,2.01427480610259,-0.622572596645223,0.0265529085071709,0.00872808035591931,0.984689251259792,0.980648894802937,0.772144778562281,-63.4890517241379,-61.7821551724138,-60.2417672413793,-3.01724137931034
2374,"佳能",0.0329929391421298,0.285486850089822,0.0778465317558799,0.141257048267064,0.174432052478634,1.33901236666211,-4.15022860875245,0.109838118445689,0.0169854456567615,1.57403308139875,1.47023293360936,1.88179378241797,-15.5189075630252,-15.1079831932773,-12.6411764705882,5.67226890756302
2375,"凱美",0.0138785988977418,0.177053028207138,0.0668882055272564,0.100872468720525,0.0835149944950659,1.64743587071534,-0.87699655524879,0.0111627840227322,-0.0294668477034611,0.702594841628282,1.60201115306834,0.714426405804465,9.56389324960752,-10.2036106750393,-7.29199372056515,5.80847723704867
2380,"虹光",-0.319153237822885,0.26072255769708,-0.573147592853007,-0.705946521631235,0.160003242682973,2.82552183460464,-1.93270995368347,0.283679894945819,-0.0470779220779221,0.400889844585587,1.1609011568906,0.817374878771808,18.0327868852459,13.1147540983606,34.9726775956284,-30.1639344262295
2401,"凌陽",0.00238534932423456,0.459485829082004,-0.00765918626807152,0.0169365195927782,0.108861614859095,1.2937579972579,-1.32605571426057,0.352521197338242,-0.0469087956418078,0.519905903439005,2.23780734438912,1.63769399732772,-18.5733333333333,-27.7415873015873,-24.167619047619,12.3809523809524
2402,"毅嘉",0.0281311550538804,0.156764966641444,0.0769165880047543,0.0747709947167876,0.224811038877732,1.67354260701661,-2.79165242421517,0.0286536033060779,0.00017546035144371,1.83706753728155,0.96156493324413,0.670377309302469,-46.6782608695652,-50.2049275362319,-46.2550724637681,5.36231884057971
2404,"漢唐",0.119510209592694,0.101628491923537,0.0788669231520644,0.0795007847185676,0.373083022262805,4.02928610728104,-1.19351534808061,0.000542674863895298,-0.00164517909011401,664.217175122198,1.85256506988252,2.80958689040134,-16.4189300411523,-27.9205761316872,-27.5374485596708,1.02880658436214
2406,"國碩",-0.00874311676856193,0.0525466080581744,-0.243263476746538,-0.103227167108204,0.0568563409057967,1.48968128995784,-0.861885389985435,0.0997590046423057,0.295599183033137,0.800201456864377,3.31088862263061,1.22842390415068,25.0783699059561,18.1818181818182,26.6457680250784,4.07523510971788
2409,"友達",-0.00434120819172286,0.0761889638693441,-0.0189919598431181,-0.0104662647429763,0.180239506892484,2.30127705489419,-0.112649800266312,0.0486340530926435,-0.0483160805448298,2.17970541572143,1.17841068284569,2.37593860567539,9.97672955974842,-3.31761006289308,-5.13018867924528,4.08805031446541
